Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,27 Mar 2017,0.14,0.14,0.14,0.14,20500
AAR.UN.TO,27 Mar 2017,6.18,6.24,6.14,6.16,529345
AAV.TO,27 Mar 2017,8.19,8.58,8.17,8.57,772750
ABK.A.TO,27 Mar 2017,68.15,69,67.55,69,725
ABK.PR.C.TO,27 Mar 2017,32.11,32.11,32.11,32.11,0
ABT.TO,27 Mar 2017,7.3,7.39,7.27,7.36,73007
ABX.TO,27 Mar 2017,26.23,26.47,25.98,26.2,3248106
AC.TO,27 Mar 2017,13.01,13.59,12.94,13.54,1197279
ACD.TO,27 Mar 2017,9,9,9,9,3073
ACO.X.TO,27 Mar 2017,51.21,52.57,51.18,52.09,366120
ACO.Y.TO,27 Mar 2017,51.24,52.15,51.24,52.15,300
ACQ.TO,27 Mar 2017,21.2,21.23,20.88,21.2,66507
ACR.UN.TO,27 Mar 2017,11.43,11.56,11.41,11.54,42772
ACZ.UN.TO,27 Mar 2017,10.9,10.94,10.89,10.94,5500
AD.TO,27 Mar 2017,22.09,22.67,21.97,22.26,110629
ADC.UN.TO,27 Mar 2017,6.97,6.97,6.97,6.97,2500
ADN.TO,27 Mar 2017,18.35,18.87,18.35,18.48,16869
ADW.A.TO,27 Mar 2017,10.86,11.1,10.86,10.97,10344
ADW.B.TO,27 Mar 2017,11.21,11.21,11.2,11.2,1200
AEF.TO,27 Mar 2017,9.7,9.7,9.7,9.7,0
AEF.WT.TO,27 Mar 2017,1.15,1.15,1.15,1.15,0
AEM.TO,27 Mar 2017,60.21,60.9,59.55,59.71,725390
AEZS.TO,27 Mar 2017,3.88,4.05,3.88,4.01,8769
AF.TO,27 Mar 2017,10.7,10.73,10.7,10.73,200
AFN.TO,27 Mar 2017,50.11,51.26,49.55,50.95,45946
AFN.DB.A.TO,27 Mar 2017,104.69,104.7,104.69,104.7,70000
AFN.DB.B.TO,27 Mar 2017,102.5,102.5,102.5,102.5,25000
AFN.DB.C.TO,27 Mar 2017,105.05,105.05,104.99,105,121000
AGF.B.TO,27 Mar 2017,6.05,6.14,6.03,6.12,42571
AGI.TO,27 Mar 2017,11.18,11.25,10.83,11.02,598806
AGI.WT.TO,27 Mar 2017,0.31,0.33,0.31,0.33,1342
AGI.WT.A.TO,27 Mar 2017,3.5,3.55,3.49,3.55,8400
AGT.TO,27 Mar 2017,29.8,30.18,29.39,30.1,114783
AGU.TO,27 Mar 2017,126.45,127.46,125.89,127.11,260252
AHY.UN.TO,27 Mar 2017,7.54,7.54,7.54,7.54,0
AI.TO,27 Mar 2017,12.16,12.24,12.06,12.06,39569
AI.DB.TO,27 Mar 2017,102,102,102,102,0
AI.DB.A.TO,27 Mar 2017,102,102.4,102,102.4,24000
AIF.TO,27 Mar 2017,28.59,29.33,28.35,28.84,72836
AIM.TO,27 Mar 2017,8.78,8.95,8.74,8.94,223439
AIM.PR.A.TO,27 Mar 2017,15.06,15.12,15.05,15.05,7500
AIM.PR.B.TO,27 Mar 2017,13.99,13.99,13.99,13.99,0
AIM.PR.C.TO,27 Mar 2017,17.9,17.92,17.87,17.89,8025
AJX.TO,27 Mar 2017,0.53,0.53,0.53,0.53,400350
AKG.TO,27 Mar 2017,3.55,3.55,3.39,3.5,1327566
AKT.A.TO,27 Mar 2017,8.05,8.05,8.05,8.05,260
AKT.B.TO,27 Mar 2017,8.12,8.12,8.12,8.12,0
ALA.TO,27 Mar 2017,30.87,30.98,30.67,30.98,540222
ALA.PR.A.TO,27 Mar 2017,19.89,19.89,19.79,19.79,3390
ALA.PR.B.TO,27 Mar 2017,18.92,18.92,18.92,18.92,0
ALA.PR.E.TO,27 Mar 2017,23.52,23.58,23.5,23.58,750
ALA.PR.G.TO,27 Mar 2017,22.52,22.52,22.35,22.45,6800
ALA.PR.I.TO,27 Mar 2017,25.62,25.62,25.57,25.6,13689
ALA.PR.K.TO,27 Mar 2017,25.36,25.4,25.32,25.4,6136
ALA.PR.U.TO,27 Mar 2017,24.2,24.23,24.06,24.06,6129
ALA.R.TO,27 Mar 2017,29.91,30.1,29.76,30.09,102997
ALB.TO,27 Mar 2017,24.5,24.5,24.5,24.5,0
ALB.PR.C.TO,27 Mar 2017,26.65,27.33,26.65,27.2,3452
ALC.TO,27 Mar 2017,12.45,12.54,12.26,12.5,5800
ALS.TO,27 Mar 2017,12.49,12.55,12.35,12.5,26163
AMI.TO,27 Mar 2017,1.13,1.15,1.13,1.15,140839
AMM.TO,27 Mar 2017,1.52,1.52,1.47,1.47,10400
ANX.TO,27 Mar 2017,0.08,0.08,0.08,0.08,197642
AOG.UN.TO,27 Mar 2017,2.81,2.81,2.81,2.81,0
AOI.TO,27 Mar 2017,2.12,2.12,2.08,2.11,83273
AP.UN.TO,27 Mar 2017,36.54,36.86,36.17,36.42,177817
APR.UN.TO,27 Mar 2017,10.9,10.99,10.9,10.96,63671
APS.TO,27 Mar 2017,1.57,1.57,1.52,1.52,25504
APY.TO,27 Mar 2017,1.44,1.44,1.44,1.44,700
AQA.TO,27 Mar 2017,0.26,0.26,0.25,0.26,285638
AQN.TO,27 Mar 2017,12.8,12.92,12.76,12.88,887462
AQN.PR.A.TO,27 Mar 2017,21.79,21.79,21.51,21.69,3050
AQN.PR.D.TO,27 Mar 2017,23.29,23.5,23.29,23.5,700
AR.TO,27 Mar 2017,2.45,2.5,2.41,2.45,662328
ARE.TO,27 Mar 2017,16.76,17.17,16.65,17.09,539768
ARE.DB.B.TO,27 Mar 2017,104.88,106,104.88,106,187000
ARG.TO,27 Mar 2017,0.67,0.67,0.62,0.65,499733
ARX.TO,27 Mar 2017,18.68,19.28,18.6,19.24,817111
ARZ.TO,27 Mar 2017,2.89,3.29,2.89,3.23,62129
ASO.TO,27 Mar 2017,0.04,0.04,0.04,0.04,331500
ASP.TO,27 Mar 2017,0.11,0.11,0.1,0.11,223539
ASR.TO,27 Mar 2017,2.86,2.87,2.74,2.78,947012
ATA.TO,27 Mar 2017,13.13,13.2,13,13.07,40476
ATD.A.TO,27 Mar 2017,62.49,62.91,62.49,62.91,1227
ATD.B.TO,27 Mar 2017,59.46,59.72,58.79,59.57,1185162
ATH.TO,27 Mar 2017,1.4,1.41,1.36,1.41,653328
ATL.TO,27 Mar 2017,0.06,0.06,0.06,0.06,0
ATP.TO,27 Mar 2017,3.45,3.46,3.43,3.46,31714
ATP.DB.D.TO,27 Mar 2017,100.5,100.5,100.3,100.5,87000
ATP.DB.U.TO,27 Mar 2017,100.11,100.11,100.1,100.1,7000
ATZ.TO,27 Mar 2017,15.1,15.3,15.1,15.3,109179
AUG.TO,27 Mar 2017,3.2,3.21,3.1,3.14,66194
AUI.UN.TO,27 Mar 2017,11.13,11.13,11.13,11.13,750
AUMN.TO,27 Mar 2017,0.8,0.84,0.8,0.81,8759
AUP.TO,27 Mar 2017,10.97,11.09,10.19,10.32,262084
AV.UN.TO,27 Mar 2017,10.5,10.5,10.49,10.49,492
AVL.TO,27 Mar 2017,0.16,0.17,0.16,0.16,78750
AVO.TO,27 Mar 2017,14.96,15.31,14.81,15.24,92335
AVP.TO,27 Mar 2017,0.08,0.08,0.08,0.08,2000
AW.UN.TO,27 Mar 2017,38.52,39.21,38.5,38.92,16497
AX.PR.A.TO,27 Mar 2017,21.79,21.8,21.5,21.5,8500
AX.PR.E.TO,27 Mar 2017,19.81,19.81,19.8,19.8,5100
AX.PR.G.TO,27 Mar 2017,20.07,20.07,20.04,20.05,1700
AX.PR.U.TO,27 Mar 2017,24.2,24.39,24.2,24.3,2400
AX.UN.TO,27 Mar 2017,13.4,13.4,13.24,13.32,225946
AXR.TO,27 Mar 2017,2.27,2.28,2.17,2.25,62854
AXY.TO,27 Mar 2017,4.84,4.84,4.5,4.6,79816
AYM.TO,27 Mar 2017,2.3,2.3,2.3,2.3,0
AZ.TO,27 Mar 2017,2.25,2.26,2.19,2.24,395348
AZP.PR.A.TO,27 Mar 2017,14.94,15.04,14.91,15.04,1100
AZP.PR.B.TO,27 Mar 2017,19.01,19.01,19.01,19.01,0
AZP.PR.C.TO,27 Mar 2017,17.45,17.45,17.45,17.45,0
AZZ.TO,27 Mar 2017,0.37,0.37,0.37,0.37,0
BAD.TO,27 Mar 2017,32.24,32.87,31.88,32.69,98788
BAM.A.TO,27 Mar 2017,47.88,48.11,47.55,48.08,800263
BAM.PF.A.TO,27 Mar 2017,23.33,23.33,23.23,23.3,2570
BAM.PF.B.TO,27 Mar 2017,21.86,21.86,21.71,21.71,6404
BAM.PF.C.TO,27 Mar 2017,22.9,22.91,22.85,22.85,37261
BAM.PF.D.TO,27 Mar 2017,23.32,23.34,23.29,23.3,45800
BAM.PF.E.TO,27 Mar 2017,22.01,22.01,21.91,21.99,2800
BAM.PF.F.TO,27 Mar 2017,23.46,23.82,23.45,23.75,4381
BAM.PF.G.TO,27 Mar 2017,23.92,23.99,23.92,23.98,3900
BAM.PF.H.TO,27 Mar 2017,26.47,26.58,26.41,26.58,2438
BAM.PF.I.TO,27 Mar 2017,25.55,25.57,25.55,25.55,4850
BAM.PR.B.TO,27 Mar 2017,12.38,12.4,12.38,12.38,6720
BAM.PR.C.TO,27 Mar 2017,12.3,12.3,12.3,12.3,0
BAM.PR.E.TO,27 Mar 2017,17.82,17.82,17.77,17.78,684
BAM.PR.G.TO,27 Mar 2017,16.12,16.12,15.76,15.76,569
BAM.PR.K.TO,27 Mar 2017,12.41,12.42,12.3,12.3,4383
BAM.PR.M.TO,27 Mar 2017,22.56,22.62,22.56,22.62,1775
BAM.PR.N.TO,27 Mar 2017,22.58,22.64,22.58,22.64,2100
BAM.PR.R.TO,27 Mar 2017,18.96,19.08,18.9,18.9,9128
BAM.PR.S.TO,27 Mar 2017,18.45,18.45,18.45,18.45,0
BAM.PR.T.TO,27 Mar 2017,19.02,19.02,18.75,18.75,8450
BAM.PR.X.TO,27 Mar 2017,16.26,16.28,16.2,16.2,6129
BAM.PR.Z.TO,27 Mar 2017,23.11,23.11,23.01,23.02,8300
BAR.TO,27 Mar 2017,0.77,0.79,0.75,0.75,172212
BB.TO,27 Mar 2017,9.37,9.48,9.32,9.48,594129
BBD.A.TO,27 Mar 2017,2.16,2.21,2.16,2.2,55200
BBD.B.TO,27 Mar 2017,2.02,2.09,2.01,2.09,2878103
BBD.PR.B.TO,27 Mar 2017,9.24,9.24,9.1,9.11,1700
BBD.PR.C.TO,27 Mar 2017,17.94,18.09,17.94,18.09,8565
BBD.PR.D.TO,27 Mar 2017,9.19,9.19,9.17,9.19,1000
BBL.A.TO,27 Mar 2017,9,9.1,8.9,9.05,40700
BBU.UN.TO,27 Mar 2017,32.75,32.98,32.15,32.92,46666
BCB.TO,27 Mar 2017,16.21,16.36,16.11,16.27,112954
BCE.TO,27 Mar 2017,58.88,59.14,58.78,59,1362133
BCE.PR.A.TO,27 Mar 2017,16.91,16.92,16.9,16.92,1525
BCE.PR.B.TO,27 Mar 2017,16.91,16.91,16.85,16.85,9300
BCE.PR.C.TO,27 Mar 2017,17.68,17.68,17.31,17.44,3200
BCE.PR.D.TO,27 Mar 2017,16.92,16.94,16.84,16.85,2860
BCE.PR.E.TO,27 Mar 2017,16.85,16.96,16.85,16.96,5700
BCE.PR.F.TO,27 Mar 2017,17.05,17.05,16.82,16.84,11000
BCE.PR.G.TO,27 Mar 2017,16.62,16.62,16.53,16.55,2800
BCE.PR.H.TO,27 Mar 2017,17.05,17.05,16.96,17.05,14180
BCE.PR.I.TO,27 Mar 2017,16.55,16.55,16.42,16.46,1700
BCE.PR.J.TO,27 Mar 2017,16.95,16.95,16.85,16.85,6500
BCE.PR.K.TO,27 Mar 2017,17.67,17.67,17.5,17.55,6284
BCE.PR.L.TO,27 Mar 2017,17.75,17.75,17,17,950
BCE.PR.M.TO,27 Mar 2017,18.11,18.11,18.02,18.03,3045
BCE.PR.N.TO,27 Mar 2017,16.97,16.97,16.97,16.97,204
BCE.PR.O.TO,27 Mar 2017,23.36,23.36,23.26,23.3,2632
BCE.PR.Q.TO,27 Mar 2017,22.44,22.44,22.33,22.37,4400
BCE.PR.R.TO,27 Mar 2017,19.21,19.25,19.01,19.15,2847
BCE.PR.S.TO,27 Mar 2017,17.02,17.02,16.81,16.81,4700
BCE.PR.T.TO,27 Mar 2017,16.89,16.89,16.67,16.69,15705
BCE.PR.Y.TO,27 Mar 2017,17,17.04,16.89,16.93,10400
BCE.PR.Z.TO,27 Mar 2017,16.97,16.97,16.96,16.96,455
BCI.TO,27 Mar 2017,28.02,28.02,28.02,28.02,0
BDI.TO,27 Mar 2017,3.5,3.74,3.4,3.63,195011
BDT.TO,27 Mar 2017,10.01,10.14,9.9,10,54197
BEI.UN.TO,27 Mar 2017,47.11,47.25,46.93,46.96,83442
BEK.B.TO,27 Mar 2017,15.75,15.75,15.75,15.75,0
BEP.PR.E.TO,27 Mar 2017,22.77,23.4,22.7,23.4,4775
BEP.PR.G.TO,27 Mar 2017,25.69,25.7,25.39,25.6,3250
BEP.PR.I.TO,27 Mar 2017,26.1,26.14,26.06,26.14,11400
BEP.PR.K.TO,27 Mar 2017,24.9,24.92,24.88,24.92,6540
BEP.UN.TO,27 Mar 2017,38.98,39.38,38.79,39.02,148514
BGI.UN.TO,27 Mar 2017,7.29,7.29,7.2,7.25,34760
BIG.D.TO,27 Mar 2017,15.49,15.49,15.49,15.49,0
BIG.PR.D.TO,27 Mar 2017,10.75,10.75,10.75,10.75,0
BIP.PR.A.TO,27 Mar 2017,23.5,23.5,23.35,23.48,2600
BIP.PR.B.TO,27 Mar 2017,25.97,25.97,25.88,25.95,3579
BIP.PR.C.TO,27 Mar 2017,25.65,25.7,25.6,25.7,3932
BIP.PR.D.TO,27 Mar 2017,25.13,25.2,25.13,25.2,15413
BIP.UN.TO,27 Mar 2017,51.24,52.1,51.12,51.7,166433
BIR.TO,27 Mar 2017,7.03,7.42,6.85,7.41,1404111
BIR.PR.A.TO,27 Mar 2017,25.54,25.54,25.54,25.54,1692
BIR.PR.C.TO,27 Mar 2017,25.24,25.24,25.21,25.21,2425
BK.TO,27 Mar 2017,12.73,12.78,12.65,12.78,5558
BK.PR.A.TO,27 Mar 2017,10.51,10.51,10.39,10.4,95000
