Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,19 Jan 2017,0.15,0.15,0.15,0.15,1500
AAR.UN.TO,19 Jan 2017,5.49,5.5,5.43,5.45,488629
AAV.TO,19 Jan 2017,8.38,8.63,8.38,8.5,641009
ABK.A.TO,19 Jan 2017,68.54,68.54,68.54,68.54,0
ABK.PR.C.TO,19 Jan 2017,32.29,32.29,32.29,32.29,0
ABT.TO,19 Jan 2017,6.63,6.68,6.58,6.65,34458
ABX.TO,19 Jan 2017,22.13,22.68,22,22.56,3950683
AC.TO,19 Jan 2017,13.45,13.74,13.45,13.64,829881
ACD.TO,19 Jan 2017,9,9,9,9,3200
ACO.X.TO,19 Jan 2017,45.5,45.88,45.36,45.51,88079
ACO.Y.TO,19 Jan 2017,45.62,45.62,45.62,45.62,0
ACQ.TO,19 Jan 2017,25.2,25.28,24.9,25.15,49013
ACR.UN.TO,19 Jan 2017,11.29,11.79,11.28,11.49,145650
ACZ.UN.TO,19 Jan 2017,10.77,10.77,10.77,10.77,0
AD.TO,19 Jan 2017,22.92,22.93,22.5,22.6,94239
ADC.UN.TO,19 Jan 2017,6.9,6.9,6.9,6.9,1500
ADN.TO,19 Jan 2017,17.4,17.48,17.4,17.4,5673
ADW.A.TO,19 Jan 2017,11.09,11.18,11,11,43207
ADW.B.TO,19 Jan 2017,11.1,11.1,11.07,11.07,400
AEF.TO,19 Jan 2017,9.71,9.71,9.6,9.71,18400
AEF.WT.TO,19 Jan 2017,1.13,1.15,1.1,1.15,28600
AEM.TO,19 Jan 2017,60.07,60.88,59.47,60.3,662508
AF.TO,19 Jan 2017,10,10.01,10,10.01,2900
AFN.TO,19 Jan 2017,54.72,55.99,54.59,54.61,25097
AFN.DB.A.TO,19 Jan 2017,109,109,109,109,40000
AFN.DB.B.TO,19 Jan 2017,105,105,105,105,0
AFN.DB.C.TO,19 Jan 2017,108,109,108,109,81000
AGF.B.TO,19 Jan 2017,6.05,6.07,5.81,5.86,970238
AGI.TO,19 Jan 2017,10.9,11.26,10.76,11.01,660783
AGI.WT.TO,19 Jan 2017,0.42,0.48,0.42,0.48,3500
AGI.WT.A.TO,19 Jan 2017,3.6,3.95,3.58,3.7,13177
AGT.TO,19 Jan 2017,36.21,36.92,36.2,36.52,20855
AGU.TO,19 Jan 2017,134.39,135.89,134.39,134.62,152151
AHY.UN.TO,19 Jan 2017,7.55,7.55,7.55,7.55,0
AI.TO,19 Jan 2017,12.1,12.17,12.08,12.17,8025
AI.DB.TO,19 Jan 2017,100.25,100.25,100.25,100.25,0
AI.DB.A.TO,19 Jan 2017,103,103,103,103,0
