Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,24 Jul 2017,0.13,0.14,0.13,0.13,64000
AAR.UN.TO,24 Jul 2017,6.71,6.72,6.65,6.72,510322
AAV.TO,24 Jul 2017,8.75,8.76,8.55,8.6,386604
ABK.A.TO,24 Jul 2017,68,68,68,68,0
ABK.PR.C.TO,24 Jul 2017,31.78,31.78,31.78,31.78,0
ABT.TO,24 Jul 2017,7.93,7.93,7.85,7.85,13601
ABX.TO,24 Jul 2017,20.3,20.31,19.25,19.29,3180259
AC.TO,24 Jul 2017,19.01,19.46,18.99,19.02,689811
ACD.TO,24 Jul 2017,9.05,9.05,9,9,264
ACO.X.TO,24 Jul 2017,50.61,50.69,50.21,50.21,88085
ACO.Y.TO,24 Jul 2017,50.5,50.5,50.25,50.25,200
ACQ.TO,24 Jul 2017,18.89,19,18.6,18.84,20660
ACR.UN.TO,24 Jul 2017,10.89,10.89,10.58,10.6,86104
ACZ.UN.TO,24 Jul 2017,10.85,10.86,10.85,10.86,700
AD.TO,24 Jul 2017,22.01,22.22,21.98,22.11,59454
ADC.UN.TO,24 Jul 2017,6.68,6.68,6.68,6.68,0
ADN.TO,24 Jul 2017,18.9,18.9,18.7,18.8,10449
ADW.A.TO,24 Jul 2017,11.01,11.05,10.98,11,8827
ADW.B.TO,24 Jul 2017,11.1,11.6,11.1,11.6,300
AEF.TO,24 Jul 2017,7.25,7.25,6.56,6.56,62485
AEF.WT.TO,24 Jul 2017,0.78,0.84,0.63,0.75,39951
AEM.TO,24 Jul 2017,57.75,57.9,57.26,57.4,537556
AEZS.TO,24 Jul 2017,3.4,3.4,2.87,2.89,383326
AF.TO,24 Jul 2017,10.44,10.44,10.44,10.44,0
AFN.TO,24 Jul 2017,55.69,55.95,55.35,55.8,17219
AFN.DB.A.TO,24 Jul 2017,106.8,106.8,106.8,106.8,0
AFN.DB.B.TO,24 Jul 2017,104.53,104.53,104.53,104.53,0
AFN.DB.C.TO,24 Jul 2017,108.08,108.5,108.08,108.5,77000
AFN.DB.D.TO,24 Jul 2017,102.5,102.5,102.5,102.5,0
AGF.B.TO,24 Jul 2017,7.22,7.33,7.2,7.29,135848
AGI.TO,24 Jul 2017,8.79,8.84,8.48,8.5,284186
AGI.WT.TO,24 Jul 2017,0.15,0.15,0.15,0.15,0
AGI.WT.A.TO,24 Jul 2017,1.74,1.74,1.69,1.74,9556
AGT.TO,24 Jul 2017,26.16,26.27,25.83,25.96,102600
AGU.TO,24 Jul 2017,125.94,125.94,123.73,124.86,220427
